position	strand	source_info
4011084	+	regulondb
4011150	+	regulondb
4011607	+	regulondb
4011895	+	storz
4011967	-	storz
4011997	+	regulondb
4012121	-	storz
4012399	+	regulondb
4012430	+	regulondb
4012468	+	regulondb
4012491	-	regulondb
4013185	+	regulondb
4013410	-	storz
4013446	-	storz
4013593	+	storz
4014022	+	storz
4014208	+	storz
4014225	-	storz_wanner
4014247	+	storz
4014248	-	storz_wanner
4014349	+	storz
4014366	-	regulondb
4014409	+	regulondb
4014591	+	storz
4014652	+	storz
4014748	-	storz
4014968	+	storz
4015089	-	storz
4015321	+	storz
4015823	-	storz
4016147	-	storz
4016239	-	storz
4016553	-	storz
4016653	+	storz
4016770	+	regulondb
4016852	+	wanner
4017157	+	storz
4017191	+	storz
4017443	+	storz
4017523	-	storz
4018001	+	regulondb
4018363	-	storz
4018461	-	storz
4018676	-	storz
4018716	-	storz
4018931	-	storz
4019219	+	storz
4019241	+	regulondb
4019408	+	storz
4019698	+	storz
4019786	+	storz
4019932	+	regulondb
4020734	+	regulondb
4020998	+	storz
4021105	-	storz
4021227	+	regulondb
4021271	+	storz
4021648	+	storz
4021852	-	storz
4022389	+	storz
4022490	-	storz
4022503	+	storz
4022832	+	regulondb
4022866	-	storz
4022895	-	wanner
4022938	-	storz
4022988	-	regulondb
4022993	+	regulondb
4023070	-	wanner
4023289	+	storz
4023442	-	storz
4023972	+	storz
4024165	+	storz
4024198	+	regulondb
4024226	+	regulondb
4024466	+	regulondb
4024508	+	regulondb
4025308	+	storz_regulondb
4025431	-	storz
4025529	-	storz
4025793	-	storz
4027742	+	storz
4028895	-	storz
4029035	-	wanner
4029074	+	wanner
4029153	+	storz_regulondb
4029345	+	storz
4030255	+	storz
4030422	+	storz
4030718	+	storz
4030758	+	storz
4030942	+	storz
4031079	-	storz
4031137	+	storz_regulondb
4031899	+	storz
4032060	+	storz
4032344	+	storz
4032401	+	storz
4032463	+	regulondb
4032818	+	storz
4033047	-	storz
4033169	-	storz
4033204	-	storz
4033260	+	wanner
4033361	-	storz
4033379	+	storz_wanner_regulondb
4033414	-	storz
4033439	+	regulondb
4033513	-	storz
4033892	+	storz
4034250	-	storz
4034799	+	storz
4034955	+	storz
4035164	+	storz
4035283	+	storz
4035777	+	storz
4035943	+	storz
4036664	-	storz
4036817	+	storz
4037612	-	storz
4037990	+	storz
4038042	+	storz
4038540	+	storz
4038675	+	storz
4038815	+	storz
4038844	+	storz
4038946	-	storz
4039064	-	regulondb
4039192	+	storz
4039328	+	storz
4040053	-	regulondb
4040070	+	regulondb
4040144	-	regulondb
4040405	+	storz
4040801	+	storz
4040938	+	storz
4041098	+	storz
4041190	+	storz
4041275	+	storz_regulondb
4041400	+	regulondb
4042078	+	regulondb
4042154	+	regulondb
4042198	+	regulondb
4042999	-	storz
4043129	-	storz
4043431	-	storz
4043593	+	storz
4043913	-	storz
4044423	-	storz
4044453	+	wanner
4044649	-	storz_wanner
4044675	-	regulondb
4044962	+	storz_regulondb
4045027	-	storz
4045135	-	storz
4045222	+	regulondb
4045460	+	storz
4045565	+	storz
4046087	+	storz
4046323	+	storz
4046652	+	regulondb
4046772	+	regulondb
4047321	+	regulondb
4047348	+	regulondb
4047623	-	storz
4047706	+	storz
4047920	+	storz
4047956	-	storz
4048084	-	storz
4048816	-	wanner
4048850	+	wanner
4048883	+	storz
4049008	-	regulondb
4049042	-	storz
4049059	+	storz_regulondb
4049331	+	wanner_regulondb
4049363	-	storz
4049775	+	storz
4049947	-	storz
4049966	+	storz_regulondb
4050103	-	storz
4050120	+	regulondb
4050280	-	storz
4050924	+	storz
4051284	+	storz
4051397	+	storz
4051800	-	wanner_regulondb
4051833	-	regulondb
4051864	-	storz
4052703	+	storz
4053873	+	storz
4054120	-	storz
4054149	-	storz
4054394	-	storz_regulondb
4054408	+	storz
4054548	-	wanner
4054625	-	regulondb
4055093	-	regulondb
4055231	-	regulondb
4055325	-	storz
4055708	-	regulondb
4055764	-	regulondb
4056064	-	regulondb
4056066	+	storz
4056075	-	regulondb
4056174	+	storz
4056196	+	storz
4056242	-	wanner
4056253	+	regulondb
4056350	+	wanner
4056376	+	storz
4056403	+	storz_regulondb
4056717	+	storz
4056794	+	regulondb
4057080	-	storz
4057137	-	storz
4057144	+	regulondb
4057246	+	regulondb
4057253	-	regulondb
4057255	+	regulondb
4057370	+	storz
4057410	+	storz_regulondb
4057546	+	regulondb
4057583	-	storz
4058044	+	storz
4058110	+	regulondb
4058158	+	storz
4058276	+	regulondb
4058395	+	regulondb
4058442	+	storz_regulondb
4058834	-	storz
4059071	-	storz
4059740	+	storz
4060189	+	regulondb
4060279	+	storz
4060575	+	storz
4061061	+	storz_regulondb
4061155	+	storz
4061318	+	storz
4062502	-	regulondb
4062692	+	storz
4063113	+	storz
4063836	+	storz
4063994	-	regulondb
4064303	+	storz
4064982	-	storz
4065659	+	storz
4066020	-	storz
4066964	+	storz
4067221	+	storz
4067372	+	storz
4067386	-	regulondb
4067456	-	regulondb
4068493	+	storz
4068562	+	storz_wanner
4069008	+	storz
4069856	+	storz
4070027	+	storz
4070479	+	storz
4070650	-	storz
4070710	+	storz
4071412	+	storz
4071555	+	regulondb
4071653	-	wanner
4071684	+	regulondb
4071735	+	regulondb
4072062	+	storz
4072668	+	storz
4072980	+	storz
4073432	+	storz
4073552	+	storz_regulondb
4074003	-	storz
4074076	-	storz
4074092	+	storz
4074180	+	storz_regulondb
4074521	+	storz
4074597	-	storz
4074977	+	regulondb
4075146	+	storz
4075503	-	storz
4075527	+	storz
4075589	+	regulondb
4076050	+	storz
4076770	+	storz
4077119	+	regulondb
4077203	+	regulondb
4077585	+	regulondb
4077604	-	storz
4077620	+	regulondb
4077624	-	storz
4077718	+	storz
4077775	-	storz
4077855	+	storz
4078010	+	storz
4078135	-	storz
4078584	-	storz
4079109	-	regulondb
4079351	-	regulondb
4079382	-	regulondb
4079592	-	storz
4079641	+	storz
4079954	-	storz
4080431	+	storz
4080749	-	storz
4081490	+	storz
4081717	+	storz
4082746	-	storz
4082837	-	storz
4082945	+	storz
4083743	+	storz
4083961	+	storz
4083984	-	wanner
4084783	+	storz
4084808	+	storz
4084904	+	regulondb
4085331	+	storz
4085632	-	storz
4085660	-	storz
4085784	-	storz
4086056	-	storz
4086076	+	storz
4086224	-	storz
4086270	-	storz
4086666	+	storz
4086880	+	storz
4087069	-	storz
4087157	-	storz
4087212	-	storz
4087313	+	storz
4087771	+	storz
4087925	-	regulondb
4087977	-	storz
4088366	-	storz
4088394	-	storz
4089088	-	storz
4089937	-	storz
4090860	-	storz
4091026	+	storz
4091218	-	storz
4092010	-	storz
4092173	+	storz
4092323	+	storz
4092408	-	regulondb
4093442	+	storz
4093543	+	storz
4093625	+	storz
4094488	+	storz
4095495	-	regulondb
4095703	+	storz
4095734	+	regulondb
4096533	-	storz
4096646	+	storz
4096934	+	storz
4097425	-	storz
4098108	+	storz
4098589	-	regulondb
4098782	+	storz_regulondb
4099422	+	storz
4099647	+	wanner
4099949	+	storz
4100393	+	storz
4100428	-	storz
4100776	+	regulondb
4100797	-	storz
4100807	+	regulondb
4100929	+	storz
4101276	+	storz
4101777	-	storz
4101795	+	storz
4102579	+	storz
4102637	-	regulondb
4103062	-	storz
4103124	-	regulondb
4103708	-	wanner_regulondb
4103784	-	storz
4103808	+	storz_regulondb
4103983	-	wanner
4104056	-	storz_wanner
4104193	-	storz
4104245	+	regulondb
4104313	+	regulondb
4104455	+	regulondb
4104858	+	storz
4104885	+	storz
4104958	+	storz
4105068	+	storz
4105230	+	regulondb
4105362	-	storz
4105394	+	storz
4105442	+	regulondb
4105497	+	regulondb
4105542	+	regulondb
4105567	-	storz
4105579	+	regulondb
4105738	+	storz
4105845	+	regulondb
4105900	+	regulondb
4105991	+	storz
4106149	+	regulondb
4106576	+	storz
4106828	+	storz_regulondb
4107027	+	storz
4107901	+	wanner
4107929	+	storz
4109275	-	storz
4109353	-	regulondb
4109383	-	storz
4109519	-	regulondb
4109574	+	storz
4109592	-	wanner_regulondb
4109668	-	storz
4110090	+	storz
4110201	+	wanner
4110259	-	wanner
4110313	+	storz
4110335	-	regulondb
4110369	+	wanner
4110464	+	storz
4110726	+	storz
4110776	-	storz
4110892	+	regulondb
4110952	+	wanner
4111197	+	storz
4111498	+	storz
4111882	-	storz
4112519	-	wanner
4112798	-	storz
4112829	-	storz
4113235	+	regulondb
4113626	-	storz_regulondb
4114573	+	storz
4114603	-	storz
4114884	+	storz
4114994	+	storz
4115315	+	storz
4115630	-	wanner
4115853	+	storz
4116183	-	wanner
4116194	+	storz
4116264	+	storz
4116286	-	storz
4116409	+	regulondb
4116450	+	regulondb
4116502	+	regulondb
4117204	-	storz
4117226	-	storz
4117255	+	storz
4117378	-	wanner
4118298	+	storz
4118417	-	regulondb
4118454	+	storz
4118494	-	storz
4118531	+	storz
4118583	-	storz
4118680	+	storz
4118861	-	regulondb
4119018	+	storz
4119983	-	storz
4120029	-	storz
4120311	+	storz
4120333	-	regulondb
4120371	-	storz_regulondb
4120378	+	storz
4121089	-	storz
4121393	-	storz
4121547	-	storz_regulondb
4121625	-	storz
4121994	+	storz
4122328	+	storz
4122532	-	wanner_regulondb
4122684	-	storz
4122701	+	storz
4122732	+	storz
4122914	+	storz
4123232	+	storz
4124089	+	storz
4124560	-	storz
4124860	-	storz
4124877	+	storz
4124931	+	regulondb
4124960	-	storz
4124975	+	storz
4125563	-	storz
4125788	+	storz
4126114	+	storz
4126430	+	storz
4126489	-	storz_regulondb
4126552	-	storz_wanner_regulondb
4126579	-	wanner
4126658	+	storz_regulondb
4126787	-	storz
4127178	+	storz
4127283	+	storz_regulondb
4127542	+	regulondb
4128933	-	storz
4128959	+	storz
4129664	+	storz
4129732	+	storz
4130174	+	storz
4130300	+	storz
4130372	+	storz
4130569	+	regulondb
4131323	+	storz
4131394	-	storz
4131489	+	storz
4131558	+	storz
4131670	-	storz
4131765	+	storz
4131789	-	wanner
4131811	+	regulondb
4131830	-	storz
4131833	+	regulondb
4131996	-	storz
4132003	+	regulondb
4133198	-	storz
4133451	+	storz
4133834	+	regulondb
4133935	-	storz
4133991	+	storz
4134083	-	storz
4134106	+	storz_regulondb
4134349	+	storz
4135064	-	storz
4135512	+	storz
4135887	-	regulondb
4136095	+	storz
4136429	-	storz
4136597	-	storz
4137057	+	storz
4137069	-	regulondb
4137113	-	regulondb
4137451	+	storz
4137863	+	storz
4137908	+	storz
4139300	+	storz
4140150	-	storz
4140635	-	storz
4141098	+	storz
4141854	-	storz
4141881	+	regulondb
4141903	+	regulondb
4141938	-	storz
4141976	+	regulondb
4142177	+	storz
4142479	-	storz
4142759	-	storz
4142831	-	storz
4144131	-	storz
4144172	+	storz
4145170	+	storz
4145979	+	storz
4146363	-	storz
4146393	+	storz
4146399	-	storz
4146452	-	regulondb
4146543	-	storz
4146673	-	storz
4146706	+	storz
4147013	+	storz
4147096	-	storz
4147140	+	storz
4147426	+	storz
4147672	-	storz
4147685	+	storz
4147782	+	storz
4147806	+	storz
4148075	-	storz
4148159	-	storz
4148333	-	storz
4148377	-	wanner
4148613	-	storz
4149091	-	regulondb
4149447	+	storz
4149585	-	storz
4149702	-	regulondb
4149917	-	regulondb
4150069	-	regulondb
4150108	-	regulondb
4150172	-	regulondb
4150466	-	regulondb
4150551	-	regulondb
4150699	-	regulondb
4150708	+	storz
4150860	+	storz
4150937	-	regulondb
4151113	-	storz
4151144	-	regulondb
4151210	-	storz_wanner
4151338	+	storz
4151392	+	storz
4151515	+	storz
4151595	-	regulondb
4151717	-	regulondb
4152173	+	storz
4152196	-	storz
4152364	-	storz
4152549	-	storz
4152571	-	storz
4152906	+	storz_regulondb
4152920	-	storz_regulondb
4153097	-	storz
4153217	-	wanner
4154438	+	storz
4155345	+	storz
4155642	+	regulondb
4156374	+	storz
4156417	-	regulondb
4156480	+	storz_wanner_regulondb
4156839	-	storz
4157542	+	storz
4157767	+	storz
4158531	-	storz
4158793	+	storz
4158825	-	regulondb
4158868	+	storz
4159050	+	storz
4159079	-	storz
4159080	+	storz
4159080	-	wanner
4159102	+	storz
4159443	-	storz
4159459	+	storz
4159481	+	storz_regulondb
4159577	+	regulondb
4159768	+	regulondb
4160151	-	storz
4160697	-	storz
4160914	-	regulondb
4160946	-	storz_wanner
4160993	-	storz
4161114	+	storz
4161221	-	storz
4161240	+	storz
4161304	-	wanner
4161310	+	storz
4161318	-	storz_regulondb
4161392	+	storz
4161422	+	storz_regulondb
4161625	+	storz
4161638	-	storz
4161656	+	storz
4161716	-	storz
4162187	+	storz
4162254	+	storz
4162261	-	storz
4162500	-	storz
4162563	+	storz
4162793	-	storz
4162814	+	storz
4162886	-	storz
4163069	+	storz
4163070	-	storz
4163174	+	storz
4163351	+	storz
4163423	+	storz
4163428	-	storz
4163645	-	storz
4163739	+	storz
4164043	+	regulondb
4164388	+	wanner
4164489	-	storz
4164507	+	storz_wanner_regulondb
4164542	-	storz
4164567	+	regulondb
4164641	-	storz
4165020	+	storz
4165378	-	storz
4165927	+	storz
4166083	+	storz
4166249	-	storz
4166395	+	storz
4166531	-	storz
4166899	+	storz
4167065	+	storz
4167786	-	storz
4167940	+	storz
4168733	-	storz
4169111	+	storz
4169163	+	storz
4169660	+	storz
4169935	+	storz
4169965	+	storz
4170057	+	storz_regulondb
4170152	-	storz
4170182	-	storz
4170369	+	storz
4170471	+	storz
4170482	-	storz
4170494	+	storz
4170589	-	storz
4170828	-	storz
4171103	-	storz
4171637	+	storz
4172475	+	storz
4172501	-	storz
4172840	-	storz
4172863	+	storz
4173054	+	storz
4173129	-	wanner
4173202	+	storz
4173225	+	storz
4173227	-	storz
4173277	+	regulondb
4173298	+	storz
4173404	+	storz_regulondb
4173535	+	storz
4173559	+	storz
4173696	+	storz
4173892	+	regulondb
4173940	+	regulondb
4173981	+	regulondb
4174139	+	regulondb
4174348	+	regulondb
4174452	+	regulondb
4174609	+	regulondb
4174682	+	regulondb
4174727	+	regulondb
4174750	+	regulondb
4174998	+	storz_regulondb
4175200	+	storz_regulondb
4175236	+	regulondb
4175266	+	regulondb
4175301	+	regulondb
4175352	+	regulondb
4175466	-	regulondb
4175732	+	storz
4176377	+	storz_regulondb
4176414	+	regulondb
4176463	+	regulondb
4176803	+	regulondb
4176851	-	storz
4176919	+	storz
4177007	+	regulondb
4177119	+	regulondb
4177230	+	regulondb
4177317	+	regulondb
4177325	-	storz
4177424	+	regulondb
4177506	+	storz
4177525	-	storz
4177646	+	storz_regulondb
4177661	-	storz
4177802	+	regulondb
4177906	+	storz
4178031	+	regulondb
4178043	-	storz
4178111	-	storz
4178281	+	storz
4178473	+	regulondb
4178554	+	regulondb
4178575	-	storz
4178578	+	regulondb
4179024	+	storz
4179086	+	regulondb
4179091	-	storz
4179160	+	regulondb
4179350	+	storz
4179352	-	storz
4179608	-	storz
4179624	+	regulondb
4179800	+	regulondb
4179939	-	storz
4179950	+	regulondb
4180208	+	regulondb
4180244	+	regulondb
4180753	+	storz
4180807	+	regulondb
4180970	+	regulondb
4181074	+	regulondb
4181978	-	regulondb
4182286	+	regulondb
4182392	+	regulondb
4182916	+	storz
4182994	+	regulondb
4183167	-	storz
4183192	+	storz
4183281	+	storz
4183381	+	regulondb
4183563	-	storz
4183572	+	regulondb
4183609	+	regulondb
4183718	+	regulondb
4183780	+	regulondb
4183803	+	regulondb
4183866	+	regulondb
4183897	+	regulondb
4183973	+	regulondb
4184038	+	regulondb
4184065	+	regulondb
4184169	+	regulondb
4184199	+	regulondb
4184319	+	regulondb
4184511	+	regulondb
4184565	+	regulondb
4184829	+	regulondb
4185037	-	storz
4185104	+	regulondb
4185108	-	storz
4185362	+	regulondb
4185591	+	regulondb
4185747	+	regulondb
4185817	-	storz
4185841	+	storz
4185949	+	storz
4186195	+	regulondb
4186233	+	regulondb
4186353	-	storz
4186957	+	regulondb
4187104	-	storz
4187126	-	storz
4187436	+	storz
4187624	+	storz
4187776	+	regulondb
4187926	-	storz
4188051	-	storz
4188194	+	storz
4188340	-	wanner
4188509	-	wanner
4188662	-	wanner
4189187	+	storz
4189679	+	storz
4190367	-	storz
4191691	+	storz
4193341	-	storz
4193982	+	storz
4194080	+	storz
4194323	-	storz_wanner_regulondb
4194342	+	storz
4194706	+	regulondb
4194741	-	storz
4194742	+	regulondb
4194882	-	regulondb
4194903	+	storz
4194946	+	storz
4194975	-	wanner
4195224	+	storz
4195351	-	storz
4195691	-	storz
4195715	+	storz_regulondb
4195797	-	storz
4195834	-	storz
4196620	+	storz
4196678	+	regulondb
4196723	+	regulondb
4196987	-	storz
4197149	+	storz
4197396	+	regulondb
4197484	+	regulondb
4197542	+	regulondb
4197946	-	storz
4197992	+	storz
4198113	+	storz
4198199	+	storz_regulondb
4198245	+	regulondb
4198281	-	storz
4198281	+	regulondb
4198490	+	storz
4198534	+	regulondb
4199545	-	storz
4199735	-	regulondb
4199918	+	storz
4201225	-	storz
4201269	+	storz
4201311	-	storz
4201357	-	storz
4201428	+	storz
4202231	-	storz
4202710	+	storz
4202739	-	storz
4204009	-	regulondb
4204245	+	storz
4204818	+	storz
4205090	-	storz
4205592	-	wanner
4205650	-	storz_regulondb
4205803	+	storz
4205865	-	storz
4205882	+	storz
4205994	+	regulondb
4206055	+	regulondb
4206129	-	storz
4206508	+	storz
4206866	-	storz
4207415	+	storz
4207571	+	storz
4207799	+	storz
4207933	-	storz
4208301	+	storz
4208467	+	storz
4209188	-	storz
4209342	+	storz
4210135	-	storz
4210513	+	storz
4210565	+	storz
4211063	+	storz
4211143	+	regulondb
4211241	+	wanner
4212165	-	storz
4212182	+	regulondb
4212256	+	storz_regulondb
4212435	-	wanner
4212585	+	storz
4212605	-	storz
4212894	+	storz
4213090	+	storz
4213324	-	storz
4213418	+	storz
4213678	+	storz
4214514	-	storz
4215066	+	regulondb
4215384	+	regulondb
4216325	+	storz
4216363	-	storz
4216628	-	storz
4216790	+	storz
4217154	+	storz
4217378	-	storz
4217397	+	storz
4218831	+	storz
4219625	+	storz
4220536	-	regulondb
4220652	-	regulondb
4220714	-	regulondb
4220800	+	storz
4221014	-	storz
4221240	-	storz
4221280	-	storz
4221528	+	regulondb
4221675	-	storz_wanner_regulondb
4221763	-	storz
4221806	+	regulondb
4222533	-	storz
4222793	-	storz
4222897	-	storz
4223673	+	storz
4225170	-	storz
4225413	-	storz
4225622	+	wanner
4225629	-	storz
4225633	+	regulondb
4225735	+	storz
4227596	-	storz
4227876	-	regulondb
4228185	+	regulondb
4228191	-	storz_regulondb
4228301	-	wanner
4228332	+	regulondb
4228359	+	storz_wanner
4228812	+	storz
4229530	+	storz
4229664	+	storz
4229677	-	storz
4229807	+	storz
4229931	+	storz
4230230	-	storz
4230386	-	storz
4230660	+	storz
4231107	-	regulondb
4231227	+	storz
4231254	-	regulondb
4231304	-	regulondb
4231355	+	wanner
4231434	-	storz
4231543	-	wanner
4231639	-	regulondb
4231700	-	storz
4231745	+	regulondb
4231965	-	storz
4231975	+	regulondb
4232086	-	storz
4232125	+	regulondb
4232180	+	regulondb
4232193	-	storz
4232203	+	regulondb
4232263	-	storz
4232407	+	storz
4232647	+	regulondb
4232766	+	storz
4232792	-	storz
4233166	+	regulondb
4233442	+	storz
4233552	-	storz
4233881	+	regulondb
4234254	-	storz
4234272	+	storz
4234321	-	storz
4234872	-	storz
4235809	-	storz
4235972	+	storz
4236541	-	storz
4236637	-	storz
4236779	+	storz
4237105	+	storz
4237372	+	storz
4238081	+	storz
4238263	-	storz
4238323	+	storz_regulondb
4238621	+	storz
4238629	-	storz
4238630	+	storz
4238717	+	storz
4239097	-	storz
4239454	+	storz
4240283	-	regulondb
4240314	-	storz
4240435	+	storz
4240490	+	storz
4240727	-	regulondb
4240754	-	regulondb
4240853	-	regulondb
4241060	+	storz
4242425	-	storz
4243097	+	storz
4244025	+	storz
4244330	-	storz
4244487	-	storz_wanner_regulondb
4244759	+	storz_regulondb
4244819	-	storz
4245045	-	storz
4245180	+	storz
4246003	+	storz
4246545	-	storz
4246861	+	storz
4247097	-	storz
4247552	-	storz
4248354	-	storz
4248581	-	wanner
4249237	+	storz
4250069	+	storz
4250109	-	storz
4250208	+	storz
4250274	-	storz
4250297	+	storz
4250443	-	storz
4250466	+	regulondb
4250505	+	storz
4250562	-	storz
4250771	+	regulondb
4251884	+	storz
4253405	-	regulondb
4254015	-	regulondb
4254350	-	storz
4254376	+	storz
4254480	+	storz_regulondb
4254525	-	storz_regulondb
4254621	-	storz_wanner_regulondb
4254631	+	regulondb
4254967	-	storz
4255070	+	storz
4255110	+	regulondb
4255227	+	regulondb
4255438	+	storz
4255707	+	storz
4256460	+	storz
4256835	+	storz
4257202	+	storz
4257250	-	storz
4257287	-	storz
4257316	+	storz
4257346	+	storz
4257880	-	regulondb
4258053	-	wanner
4258137	-	regulondb
4258164	-	regulondb
4258182	+	regulondb
4259082	+	storz
4259493	+	storz_regulondb
4259597	-	storz
4259615	+	storz_wanner
4259681	+	regulondb
4259923	+	storz
4260765	+	storz
4260801	-	storz
4260839	+	regulondb
4261130	+	storz
4261162	+	storz
4261189	+	storz
4261462	+	storz
4261962	+	storz
4261989	-	storz
4262060	+	storz
4262187	-	storz
4262306	+	wanner_regulondb
4262326	-	wanner
4262701	+	storz
4263102	+	storz
4263594	-	storz
4263612	+	regulondb
4263675	+	regulondb
4263748	-	storz
4263928	+	storz
4264344	+	storz
4264728	+	storz
4265105	+	storz_regulondb
4265225	+	regulondb
4265253	-	storz
4265669	-	storz
4265932	+	storz
4266200	+	storz
4266391	-	storz
4266431	-	storz
4267378	+	storz_regulondb
4267711	-	storz
4267756	+	storz
4267970	+	storz
4268031	+	storz
4268234	-	storz
4268237	+	storz_regulondb
4268296	+	regulondb
4268713	+	storz
4268735	-	storz_regulondb
4270278	+	storz
4270706	+	storz
4270747	-	storz
4270937	-	storz
4271312	+	storz
4271360	-	regulondb
4271955	-	wanner
4272034	+	regulondb
4272103	+	regulondb
4272690	-	storz
4272720	+	storz
4272844	+	storz
4272869	-	storz
4273141	+	storz
4273187	-	regulondb
4273425	+	regulondb
4273741	-	storz
4273773	+	storz
