XID	name	type	TSS	start	stop	minus35L	minus35R	minus10L	minus10R	sigma	strand	center	length	mode	promoter	include
ECK120012710	CRP	binding_site		791335	791356						reverse	791345.5	22	+	galEp1	1
ECK120012710	CRP	binding_site		791335	791356						reverse	791345.5	22	-	galEp2	1
ECK120012710	CRP	binding_site		791335	791356						reverse	791345.5	22	-	galEp2	1
ECK120012710	CRP	binding_site		791335	791356						reverse	791345.5	22	-	galEp2	1
ECK120012710	CRP	binding_site		791335	791356						reverse	791345.5	22	-	galEp2	1
ECK120016846	CRP	binding_site		794212	794233						forward	794222.5	22	+	modAp	1
ECK120016038	CRP	binding_site		841019	841040						reverse	841029.5	22	+	fiup	1
ECK125135229	CRP	binding_site		855062	855083						reverse	855072.5	22	-	ybisp	1
ECK125135229	CRP	binding_site		855062	855083						forward	855072.5	22	+	ybiTp	1
ECK125165878	CRP	binding_site		921972	921993						reverse	921982.5	22	+	cspDp	1
ECK125165880	CRP	binding_site		922001	922022						reverse	922011.5	22	+	cspDp	1
ECK120016149	CRP	binding_site		953746	953767						reverse	953756.5	22	+	focAp1	1
ECK120029481	CRP	binding_site		956721	956742						forward	956731.5	22	-	serCp	1
ECK120029481	CRP	binding_site		956721	956742						forward	956731.5	22	-	serCp	1
ECK120016046	CRP	binding_site		986357	986378						reverse	986367.5	22	+	ompFp	1
ECK120016044	CRP	binding_site		986397	986418						reverse	986407.5	22	+	ompFp	1
ECK120016042	CRP	binding_site		986426	986447						reverse	986436.5	22	+	ompFp	1
ECK120016866	CRP	binding_site		989664	989685						reverse	989674.5	22	-	pncBp	1
ECK120016868	CRP	binding_site		989834	989855						reverse	989844.5	22	-	pncBp	1
ECK125161320	CRP	binding_site		1014759	1014774						forward	1014766.5	16	+	rmfp	1
ECK120012830	CRP	binding_site		1019443	1019464						reverse	1019453.5	22	+	ompAp1	1
ECK120018502	CRP	binding_site		1064539	1064560						forward	1064549.5	22	+	agpp	1
ECK120013713	CRP	binding_site		1078316	1078337						forward	1078326.5	22	-	putPp4	1
ECK120013711	CRP	binding_site		1078346	1078367						forward	1078356.5	22	-	putPp4	1
ECK120013709	CRP	binding_site		1078378	1078399						forward	1078388.5	22	-	putPp4	1
ECK125158215	CRP	binding_site		1099416	1099437						forward	1099426.5	22	+-	ycdZp4	1
ECK125158211	CRP	binding_site		1099467	1099488						forward	1099477.5	22	+	ycdZp4	1
ECK120016824	CRP	binding_site		1102599	1102620						reverse	1102609.5	22	+	csgDp1	1
ECK120016826	CRP	binding_site		1102727	1102748						reverse	1102737.5	22	+	csgDp1	1
ECK120012058	CRP	binding_site		1156884	1156905						forward	1156894.5	22	+	ptsGp1	1
ECK120011238	CRP	binding_site		1156938	1156959						forward	1156948.5	22	+	ptsGp1	1
ECK125135222	CRP	binding_site		1168209	1168230						reverse	1168219.5	22	-	comRp	1
ECK125135222	CRP	binding_site		1168209	1168230						forward	1168219.5	22	-	bhsAp	1
ECK120014032	CRP	binding_site		1229740	1229761						reverse	1229750.5	22	+	hlyEp	1
ECK120013889	CRP	binding_site		1236678	1236699						forward	1236688.5	22	+	dadAp1	1
ECK120013889	CRP	binding_site		1236678	1236699						forward	1236688.5	22	+	dadAp3	1
ECK120013889	CRP	binding_site		1236678	1236699						forward	1236688.5	22	+	dadAp2	1
ECK120011798	CRP	binding_site		1236741	1236762						forward	1236751.5	22	+-	dadAp1	1
ECK120011798	CRP	binding_site		1236741	1236762						forward	1236751.5	22	+	dadAp3	1
ECK120013893	CRP	binding_site		1236743	1236764						forward	1236753.5	22	+	dadAp2	1
ECK120033079	CRP	binding_site		1257909	1257930						forward	1257919.5	22	+	ychHp	1
ECK120012440	CRP	binding_site		1327315	1327336						forward	1327325.5	22	-	sohBp2	1
ECK120012438	CRP	binding_site		1327316	1327337						forward	1327326.5	22	-	sohBp1	1
ECK120014121	CRP	binding_site		1333754	1333775						forward	1333764.5	22	+	acnAp2	1
ECK125161307	CRP	binding_site		1359128	1359149						forward	1359138.5	22	-	puuDp	1
ECK125141459	CRP	binding_site		1403817	1403838						reverse	1403827.5	22	+	mcaSp	1
ECK120026335	CRP	binding_site		1445434	1445455						forward	1445444.5	22	+	feaBp1	1
ECK120026335	CRP	binding_site		1445434	1445455						reverse	1445444.5	22	+	feaRp2	1
ECK120011567	CRP	binding_site		1451820	1451841						forward	1451830.5	22	+	paaAp	1
ECK120011567	CRP	binding_site		1451820	1451841						reverse	1451830.5	22	+	paaZp	1
ECK120013797	CRP	binding_site		1486144	1486165						forward	1486154.5	22	+	aldAp	1
ECK125108611	CRP	binding_site		1490400	1490421						forward	1490410.5	22	+	trgp1	1
ECK120015678	CRP	binding_site		1570149	1570170						reverse	1570159.5	22	-	gadBp	1
ECK125108648	CRP	binding_site		1599331	1599352						forward	1599341.5	22	+	lsrAp	1
ECK125108648	CRP	binding_site		1599331	1599352						reverse	1599341.5	22	+	lsrRp	1
ECK120018496	CRP	binding_site		1599402	1599423						forward	1599412.5	22	+	lsrAp	1
ECK120018496	CRP	binding_site		1599402	1599423						reverse	1599412.5	22	+	lsrRp	1
ECK125134898	CRP	binding_site		1608828	1608849						reverse	1608838.5	22	+	uxaBp	1
ECK120016844	CRP	binding_site		1617054	1617075						forward	1617064.5	22	+	marRp	1
ECK120014110	CRP	binding_site		1666675	1666696						reverse	1666685.5	22	-	mlcp1	1
ECK120014110	CRP	binding_site		1666675	1666696						reverse	1666685.5	22	+	mlcp2	1
ECK125158205	CRP	binding_site		1684776	1684797						reverse	1684786.5	22	+	fumCp	1
ECK125158207	CRP	binding_site		1685207	1685228						reverse	1685217.5	22	?	fumCp	1
ECK125158203	CRP	binding_site		1686391	1686412						reverse	1686401.5	22	+	fumAp	1
ECK125158203	CRP	binding_site		1686391	1686412						reverse	1686401.5	22	+	fumAp	1
ECK125147058	CRP	binding_site		1686500	1686522						reverse	1686511.0	23	+	fumAp	1
ECK125147058	CRP	binding_site		1686500	1686522						reverse	1686511.0	23	+	fumAp	1
ECK125147058	CRP	binding_site		1686500	1686522						forward	1686511.0	23	+	manAp	1
ECK125147060	CRP	binding_site		1686563	1686584						reverse	1686573.5	22	+	fumAp	1
ECK125147060	CRP	binding_site		1686563	1686584						reverse	1686573.5	22	+	fumAp	1
ECK125147060	CRP	binding_site		1686563	1686584						forward	1686573.5	22	-	manAp	1
ECK125147062	CRP	binding_site		1686571	1686592						reverse	1686581.5	22	+	fumAp	1
ECK125147062	CRP	binding_site		1686571	1686592						reverse	1686581.5	22	+	fumAp	1
ECK125147062	CRP	binding_site		1686571	1686592						forward	1686581.5	22	-	manAp	1
ECK120016040	CRP	binding_site		1686856	1686877						reverse	1686866.5	22	+	fumAp	1
ECK120016040	CRP	binding_site		1686856	1686877						reverse	1686866.5	22	+	fumAp	1
ECK120015562	CRP	binding_site		1694255	1694276						reverse	1694265.5	22	+	uidAp	1
ECK120016887	CRP	binding_site		1697225	1697246						forward	1697235.5	22	+	malXp	1
ECK120016887	CRP	binding_site		1697225	1697246						reverse	1697235.5	22	-	malIp	1
ECK120013520	CRP	binding_site		1697285	1697306						reverse	1697295.5	22	+	malIp	1
ECK120013520	CRP	binding_site		1697285	1697306						forward	1697295.5	22	+	malXp	1
ECK120019264	CRP	binding_site		1733400	1733421						forward	1733410.5	22	-	sodBp	1
ECK120012034	CRP	binding_site		1819823	1819844						reverse	1819833.5	22	+	chbBp	1
ECK120026467	CRP	binding_site		1840289	1840310						forward	1840299.5	22	-	gdhAp1	1
ECK120015703	CRP	binding_site		1860569	1860590						forward	1860579.5	22	+	gapAp3	1
ECK120016832	CRP	binding_site		1887880	1887901						reverse	1887890.5	22	+	fadDp	1
ECK120013523	CRP	binding_site		1899854	1899875						forward	1899864.5	22	+	manXp	1
ECK120013413	CRP	binding_site		1899906	1899927						forward	1899916.5	22	+	manXp	1
ECK120013055	CRP	binding_site		1976480	1976501						reverse	1976490.5	22	+	flhDp	1
ECK120013038	CRP	binding_site		1984294	1984315						reverse	1984304.5	22	+	araFp	1
ECK125108617	CRP	binding_site		1986033	1986054						reverse	1986043.5	22	-	azuCp	1
ECK125108619	CRP	binding_site		1986063	1986084						reverse	1986073.5	22	-	azuCp	1
ECK120048808	CRP	binding_site		2079358	2079379						reverse	2079368.5	22	+	sbmCp2	1
ECK120035048	CRP	binding_site		2165085	2165106						forward	2165095.5	22	+	cyaRp	1
ECK120016834	CRP	binding_site		2175286	2175307						reverse	2175296.5	22	+	gatYp	1
ECK120013653	CRP	binding_site		2229736	2229757						forward	2229746.5	22	-	cddp	1
ECK120013651	CRP	binding_site		2229738	2229759						forward	2229748.5	22	+	cddp	1
ECK120013648	CRP	binding_site		2229788	2229809						forward	2229798.5	22	+-	cddp	1
ECK120035029	CRP	binding_site		2231943	2231964						forward	2231953.5	22	+	yeiTp	1
ECK120013036	CRP	binding_site		2238619	2238640						reverse	2238629.5	22	+	mglBp	1
ECK120012702	CRP	binding_site		2239764	2239785						reverse	2239774.5	22	+	galSp	1
ECK125135224	CRP	binding_site		2263384	2263405						forward	2263394.5	22	+	yeiPp	1
ECK125135224	CRP	binding_site		2263384	2263405						reverse	2263394.5	22	+	yeiWp	1
ECK120016848	CRP	binding_site		2342630	2342651						forward	2342640.5	22	+	nrdAp	1
ECK120012736	CRP	binding_site		2350504	2350525						forward	2350514.5	22	+	glpABCp	1
ECK120012736	CRP	binding_site		2350504	2350525						reverse	2350514.5	22	+	glpTQp	1
ECK120015745	CRP	binding_site		2350554	2350575						forward	2350564.5	22	+	glpABCp	1
ECK120015745	CRP	binding_site		2350554	2350575						reverse	2350564.5	22	+	glpTQp	1
ECK120012738	CRP	binding_site		2350594	2350615						forward	2350604.5	22	+	glpABCp	1
ECK120012738	CRP	binding_site		2350594	2350615						reverse	2350604.5	22	+	glpTQp	1
ECK120013331	CRP	binding_site		2459059	2459080						forward	2459069.5	22	+	fadLp	1
ECK120013367	CRP	binding_site		2475715	2475736						forward	2475725.5	22	+	dsdXp	1
ECK120013365	CRP	binding_site		2475745	2475766						forward	2475755.5	22	+	dsdXp	1
ECK120014152	CRP	binding_site		2510931	2510952						forward	2510941.5	22	+	nupCp	1
ECK120014150	CRP	binding_site		2510980	2511001						forward	2510990.5	22	+	nupCp	1
ECK120013574	CRP	binding_site		2531449	2531470						forward	2531459.5	22	+	ptsHp4	1
ECK120013574	CRP	binding_site		2531449	2531470						forward	2531459.5	22	+	ptsHp5	1
ECK120013571	CRP	binding_site		2531577	2531598						forward	2531587.5	22	-	ptsHp2	1
ECK120013571	CRP	binding_site		2531577	2531598						forward	2531587.5	22	+	ptsHp1	1
ECK120048830	CRP	binding_site		2543673	2543694						forward	2543683.5	22	+	murQp1	1
ECK120048830	CRP	binding_site		2543673	2543694						forward	2543683.5	22	+	murQp2	1
ECK125135236	CRP	binding_site		2583588	2583609						forward	2583598.5	22	-	narQp	1
ECK120012054	CRP	binding_site		2599022	2599043						forward	2599032.5	22	+	hyfAp	1
ECK120013996	CRP	binding_site		2632236	2632257						forward	2632246.5	22	-	xseAp	1
ECK120013996	CRP	binding_site		2632236	2632257						reverse	2632246.5	22	+	guaBp	1
ECK120011865	CRP	binding_site		2663370	2663391						forward	2663380.5	22	+	csiEp	1
ECK120016854	CRP	binding_site		2714575	2714596						reverse	2714585.5	22	+	grcAp1	1
ECK125141244	CRP	binding_site		2717861	2717882						forward	2717871.5	22	+	pkap	1
ECK125141242	CRP	binding_site		2717901	2717922						forward	2717911.5	22	+	pkap	1
ECK125161322	CRP	binding_site		2735098	2735113						forward	2735105.5	16	+	raiAp	1
ECK120016840	CRP	binding_site		2749002	2749023						reverse	2749012.5	22	+	grpEp	1
ECK120011862	CRP	binding_site		2786870	2786891						forward	2786880.5	22	+	csiDp	1
ECK120016852	CRP	binding_site		2823460	2823481						forward	2823470.5	22	+	srlAp	1
ECK120016850	CRP	binding_site		2823761	2823782						forward	2823771.5	22	+	srlAp	1
ECK120051468	CRP	binding_site		2837369	2837390						forward	2837379.5	22	+	ascFp	1
ECK120011316	CRP	binding_site		2866074	2866095						reverse	2866084.5	22	?	rpoSp	1
ECK120011318	CRP	binding_site		2866192	2866213						reverse	2866202.5	22	?	rpoSp	1
ECK125166119	CRP	binding_site		2882421	2882440						reverse	2882430.5	20	-	casp	1
ECK120029537	CRP	binding_site		2912349	2912370						reverse	2912359.5	22	+	relAp2	1
ECK120012403	CRP	binding_site		2932050	2932071						forward	2932060.5	22	+	fucPp	1
ECK120013041	CRP	binding_site		2932090	2932111						forward	2932100.5	22	+	fucPp	1
ECK120012917	CRP	binding_site		2980314	2980335						reverse	2980324.5	22	+	araEp	1
ECK120012917	CRP	binding_site		2980314	2980335						reverse	2980324.5	22	+	araEp	1
ECK125141476	CRP	binding_site		3048929	3048950						reverse	3048939.5	22	+	gcvTp	1
ECK125141477	CRP	binding_site		3049097	3049118						reverse	3049107.5	22	+	gcvTp	1
ECK120011480	CRP	binding_site		3056640	3056661						reverse	3056650.5	22	+	serAp2	1
ECK120013423	CRP	binding_site		3071905	3071926						reverse	3071915.5	22	+	epdp	1
ECK120013423	CRP	binding_site		3071905	3071926						reverse	3071915.5	22	+	epdp	1
ECK120016860	CRP	binding_site		3084528	3084549						forward	3084538.5	22	-	metKp	1
ECK120015205	CRP	binding_site		3086224	3086245						forward	3086234.5	22	+	galPp	1
ECK120012909	CRP	binding_site		3098854	3098875						reverse	3098864.5	22	+	ansBp2	1
ECK120013439	CRP	binding_site		3103570	3103591						forward	3103580.5	22	+-	nupGp	1
ECK120013045	CRP	binding_site		3103620	3103641						forward	3103630.5	22	+	nupGp	1
ECK120013442	CRP	binding_site		3103622	3103643						forward	3103632.5	22	-	nupGp	1
ECK120011800	CRP	binding_site		3103718	3103739						forward	3103728.5	22	+-	nupGp	1
ECK120016836	CRP	binding_site		3126199	3126220						forward	3126209.5	22	+	glcCp	1
ECK120013379	CRP	binding_site		3190064	3190085						reverse	3190074.5	22	+	glgSp1	1
ECK120033077	CRP	binding_site		3217181	3217202						reverse	3217191.5	22	+	aerp	1
ECK125110251	CRP	binding_site		3229574	3229595						forward	3229584.5	22	+	fadHp	1
ECK120048932	CRP	binding_site		3242852	3242873						forward	3242862.5	22	+	exuTp2	1
ECK120018504	CRP	binding_site		3242974	3242995						forward	3242984.5	22	+	exuTp2	1
ECK120018504	CRP	binding_site		3242974	3242995						reverse	3242984.5	22	+	uxaCp	1
ECK120013030	CRP	binding_site		3265148	3265169						reverse	3265158.5	22	+	tdcAp	1
ECK120012523	CRP	binding_site		3276817	3276838						forward	3276827.5	22	+	kbaZp	1
ECK120012257	CRP	binding_site		3316406	3316427						reverse	3316416.5	22	-	metYp2	1
ECK120012257	CRP	binding_site		3316406	3316427						reverse	3316416.5	22	-	metYp2	1
ECK120012257	CRP	binding_site		3316406	3316427						forward	3316416.5	22	+	argGp	1
ECK120029608	CRP	binding_site		3352455	3352476						forward	3352465.5	22	-	gltBp	1
ECK120012557	CRP	binding_site		3371692	3371713						reverse	3371702.5	22	+	nanAp	1
ECK120012557	CRP	binding_site		3371692	3371713						reverse	3371702.5	22	+	nanAp	1
ECK125161324	CRP	binding_site		3376872	3376887						reverse	3376879.5	16	-	rplMp	1
ECK120013972	CRP	binding_site		3382385	3382406						reverse	3382395.5	22	+	mdhp1	1
ECK125135226	CRP	binding_site		3387505	3387526						reverse	3387515.5	22	+	aaeXp	1
ECK125135226	CRP	binding_site		3387505	3387526						forward	3387515.5	22	-	aaeRp	1
ECK120016856	CRP	binding_site		3408005	3408026						forward	3408015.5	22	+	dusBp	1
ECK120016858	CRP	binding_site		3408090	3408111						forward	3408100.5	22	+	dusBp	1
ECK120011443	CRP	binding_site		3408194	3408215						forward	3408204.5	22	+-	dusBp	1
ECK120013565	CRP	binding_site		3483905	3483926						reverse	3483915.5	22	-	yhfAp	1
ECK120013565	CRP	binding_site		3483905	3483926						forward	3483915.5	22	+	crpp1	1
ECK120013562	CRP	binding_site		3484005	3484026						reverse	3484015.5	22	+	yhfAp	1
ECK120013562	CRP	binding_site		3484005	3484026						forward	3484015.5	22	-	crpp1	1
ECK120012583	CRP	binding_site		3490449	3490470						reverse	3490459.5	22	+-	ppiAp2	1
ECK120012583	CRP	binding_site		3490449	3490470						reverse	3490459.5	22	-	ppiAp3	1
ECK120012583	CRP	binding_site		3490449	3490470						reverse	3490459.5	22	-	ppiAp4	1
ECK120013489	CRP	binding_site		3490502	3490523						reverse	3490512.5	22	-	ppiAp2	1
ECK120013489	CRP	binding_site		3490502	3490523						reverse	3490512.5	22	+-	ppiAp3	1
ECK120016864	CRP	binding_site		3491702	3491723						forward	3491712.5	22	-	nirBp	1
ECK120016862	CRP	binding_site		3491957	3491978						forward	3491967.5	22	-	nirBp	1
ECK120051352	CRP	binding_site		3520939	3520960						reverse	3520949.5	22	+	hofMp	1
ECK120051350	CRP	binding_site		3521020	3521041						reverse	3521030.5	22	+	hofMp	1
ECK125166125	CRP	binding_site		3530603	3530618						forward	3530610.5	16	+	pckp	1
ECK125166127	CRP	binding_site		3530706	3530721						forward	3530713.5	16	-	pckp	1
ECK120013728	CRP	binding_site		3534771	3534792						reverse	3534781.5	22	-	ompRp1	1
ECK120013728	CRP	binding_site		3534771	3534792						reverse	3534781.5	22	+	ompRp3	1
ECK120013728	CRP	binding_site		3534771	3534792						reverse	3534781.5	22	-	ompRp4	1
ECK120013728	CRP	binding_site		3534771	3534792						reverse	3534781.5	22	+	ompRp2	1
ECK120012137	CRP	binding_site		3542637	3542658						forward	3542647.5	22	+	gntXp	1
ECK120012116	CRP	binding_site		3544345	3544366						forward	3544355.5	22	+	gntTp1	1
ECK120012116	CRP	binding_site		3544345	3544366						forward	3544355.5	22	+	gntTp3	1
ECK120012116	CRP	binding_site		3544345	3544366						forward	3544355.5	22	+	gntTp2	1
ECK120012973	CRP	binding_site		3550965	3550986						forward	3550975.5	22	+	malTp	1
ECK120014013	CRP	binding_site		3559920	3559941						forward	3559930.5	22	+	glpDp	1
ECK120014013	CRP	binding_site		3559920	3559941						reverse	3559930.5	22	+	glpEp	1
ECK120013297	CRP	binding_site		3575726	3575747						reverse	3575736.5	22	+	gntKp	1
ECK120013297	CRP	binding_site		3575726	3575747						reverse	3575736.5	22	+	gntKp	1
ECK120016534	CRP	binding_site		3590465	3590486						reverse	3590475.5	22	+	ugpBp2	1
ECK120013388	CRP	binding_site		3598903	3598924						reverse	3598913.5	22	-	rpoHp4	1
ECK120013388	CRP	binding_site		3598903	3598924						reverse	3598913.5	22	+-	rpoHp5	1
ECK120013388	CRP	binding_site		3598903	3598924						reverse	3598913.5	22	-	rpoHp3	1
ECK120012882	CRP	binding_site		3598910	3598931						reverse	3598920.5	22	+	rpoHp5	1
ECK120013392	CRP	binding_site		3598956	3598977						reverse	3598966.5	22	-	rpoHp4	1
ECK120013392	CRP	binding_site		3598956	3598977						reverse	3598966.5	22	+-	rpoHp5	1
ECK120013392	CRP	binding_site		3598956	3598977						reverse	3598966.5	22	-	rpoHp3	1
ECK120030688	CRP	binding_site		3656338	3656359						forward	3656348.5	22	-	gadEp	1
ECK120015684	CRP	binding_site		3665682	3665703						reverse	3665692.5	22	-	gadAp	1
ECK120011343	CRP	binding_site		3681592	3681613						reverse	3681602.5	22	+	dctAp	1
ECK120012508	CRP	binding_site		3728901	3728922						reverse	3728911.5	22	+	xylAp	1
ECK120012508	CRP	binding_site		3728901	3728922						forward	3728911.5	22	+	xylFp	1
ECK120013057	CRP	binding_site		3735251	3735272						forward	3735261.5	22	+	malSp	1
ECK120013834	CRP	binding_site		3740581	3740602						forward	3740591.5	22	+	yiaKp	1
ECK120013834	CRP	binding_site		3740581	3740602						reverse	3740591.5	22	-	yiaJp	1
ECK120011795	CRP	binding_site		3740748	3740769						forward	3740758.5	22	?	yiaKp	1
ECK120013059	CRP	binding_site		3754608	3754629						reverse	3754618.5	22	+	aldBp	1
ECK120014009	CRP	binding_site		3769939	3769960						forward	3769949.5	22	+	mtlAp	1
ECK120013990	CRP	binding_site		3769981	3770002						forward	3769991.5	22	+	mtlAp	1
ECK120013988	CRP	binding_site		3770025	3770046						forward	3770035.5	22	+	mtlAp	1
ECK120013974	CRP	binding_site		3770098	3770119						forward	3770108.5	22	+	mtlAp	1
ECK120014011	CRP	binding_site		3770142	3770163						forward	3770152.5	22	+	mtlAp	1
